CDS_CODE	COUNTY	DISTRICT	SCHOOL	HISPANIC	AM_IND	ASIAN	PAC_ISLD	FILIPINO	AFRICAN_AM	WHITE	TWO_MORE_RACES	NOT_REPORTED	TOTAL	YEAR
19645681932144	Los Angeles	Glendale Unified	Crescenta Valley High	53	2	245	0	26	6	396	0	0	728	0910
19645681933472	Los Angeles	Glendale Unified	Daily (Allan F.) High (Continuation)	56	0	9	0	12	4	33	0	0	114	0910
19645681933530	Los Angeles	Glendale Unified	Glendale High	189	5	37	1	81	12	344	1	0	670	0910
19645681934082	Los Angeles	Glendale Unified	Herbert Hoover High	112	1	51	0	26	4	265	9	0	468	0910
19645681995497	Los Angeles	Glendale Unified	Verdugo Academy	0	0	2	0	0	0	15	0	0	17	0910
19645681996131	Los Angeles	Glendale Unified	Anderson W. Clark Magnet High	8	0	14	0	15	0	213	0	0	250	0910
19645761933597	Los Angeles	Glendora Unified	Glendora High	155	1	39	4	12	8	343	13	1	576	0910
19645761939677	Los Angeles	Glendora Unified	Whitcomb Continuation High	17	0	0	0	1	0	20	0	0	38	0910
19645841996305	Los Angeles	Gorman Elementary	Gorman Learning Center	45	1	6	3	1	7	96	0	7	166	0910
19645920100354	Los Angeles	Hawthorne	Hawthorne Math and Science Academy	87	1	8	0	4	12	3	0	0	115	0910
19645920118505	Los Angeles	Hawthorne	Academy for Recording Arts	5	0	0	0	0	2	3	0	1	11	0910
19646000120543	Los Angeles	Hermosa Beach City Elementary	Opportunities for Learning-Hermosa Beach	5	1	0	0	0	5	1	0	2	14	0910
19646000120550	Los Angeles	Hermosa Beach City Elementary	Options for Youth-Hermosa Beach, Inc.	14	0	1	1	1	1	6	0	1	25	0910
19646341934231	Los Angeles	Inglewood Unified	Inglewood High	184	1	1	3	1	151	2	0	0	343	0910
19646341936046	Los Angeles	Inglewood Unified	Morningside High	112	0	0	3	0	79	3	0	0	197	0910
19646341996529	Los Angeles	Inglewood Unified	City Honors College Preparatory Charter	38	0	0	1	0	80	1	0	0	120	0910
19646590000001	Los Angeles	La Canada Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	2	0	0	2	0910
19646591934611	Los Angeles	La Canada Unified	La Canada High	28	0	104	1	1	1	224	13	2	374	0910
19646591995950	Los Angeles	La Canada Unified	Foothills (Special Education)	0	0	0	0	0	0	1	1	0	2	0910
19646830000001	Los Angeles	Las Virgenes Unified	Nonpublic, Nonsectarian Schools	0	0	1	0	0	0	3	0	0	4	0910
19646831930080	Los Angeles	Las Virgenes Unified	Agoura High	28	1	37	2	0	6	427	2	8	511	0910
19646831931260	Los Angeles	Las Virgenes Unified	Indian Hills Continuation High	3	2	2	0	0	0	14	1	0	22	0910
19646831931781	Los Angeles	Las Virgenes Unified	Calabasas High	21	4	47	2	5	12	381	1	17	490	0910
19646911996438	Los Angeles	Lawndale Elementary	Environmental Charter High	42	0	5	0	0	17	1	0	0	65	0910
19647090100602	Los Angeles	Lennox	Lennox Mathematics, Science and Technology Academy	91	0	0	0	0	1	0	0	0	92	0910
19647091996313	Los Angeles	Lennox	Animo Leadership High	125	0	0	1	0	0	0	0	0	126	0910
19647250000001	Los Angeles	Long Beach Unified	Nonpublic, Nonsectarian Schools	3	1	0	0	0	3	4	0	0	11	0910
19647250115378	Los Angeles	Long Beach Unified	Rosie the Riveter Charter High	3	0	0	1	0	2	0	0	0	6	0910
19647251930411	Los Angeles	Long Beach Unified	Avalon K-12	39	0	0	0	1	0	17	0	0	57	0910
19647251934470	Los Angeles	Long Beach Unified	Jordan High	418	1	37	25	27	160	9	0	0	677	0910
19647251934678	Los Angeles	Long Beach Unified	Lakewood High	311	1	85	14	29	126	255	0	2	823	0910
19647251935758	Los Angeles	Long Beach Unified	Millikan High	470	0	42	6	35	87	229	1	1	871	0910
19647251936947	Los Angeles	Long Beach Unified	Polytechnic High	258	2	284	24	60	262	111	0	4	1005	0910
19647251937176	Los Angeles	Long Beach Unified	Reid High	51	0	5	2	4	10	2	0	0	74	0910
19647251939875	Los Angeles	Long Beach Unified	Wilson High	301	5	113	6	29	101	337	0	5	897	0910
19647251995539	Los Angeles	Long Beach Unified	California Academy of Mathematics and Science	41	0	32	0	28	23	18	0	0	142	0910
19647251995570	Los Angeles	Long Beach Unified	Educational Partnership High	124	2	26	3	3	43	41	0	1	243	0910
19647251995935	Los Angeles	Long Beach Unified	Cabrillo High	378	0	11	25	66	112	6	0	3	601	0910
19647251996503	Los Angeles	Long Beach Unified	Renaissance High School for the Arts	47	2	0	0	3	37	18	0	0	107	0910
19647330000001	Los Angeles	Los Angeles Unified	Nonpublic, Nonsectarian Schools	38	2	3	0	2	42	62	0	2	151	0910
19647330100677	Los Angeles	Los Angeles Unified	High Tech LA	16	0	8	0	0	0	27	0	0	51	0910
19647330100750	Los Angeles	Los Angeles Unified	Wallis Annenberg High	47	1	0	0	0	11	0	1	0	60	0910
19647330100776	Los Angeles	Los Angeles Unified	North Valley Charter Academy	9	0	0	0	0	2	2	2	0	15	0910
19647330100800	Los Angeles	Los Angeles Unified	Central City Value	46	0	0	0	0	0	0	0	0	46	0910
19647330101196	Los Angeles	Los Angeles Unified	View Park Preparatory Accelerated High	0	1	0	0	0	63	0	0	0	64	0910
19647330101329	Los Angeles	Los Angeles Unified	William J. Johnston Community Day	6	0	0	0	0	4	0	0	0	10	0910
19647330101659	Los Angeles	Los Angeles Unified	Crenshaw Arts/Tech Charter High	2	0	0	0	0	52	0	0	0	54	0910
19647330101675	Los Angeles	Los Angeles Unified	Animo Oscar De La Hoya Charter High	123	0	0	0	0	1	1	0	0	125	0910
19647330101683	Los Angeles	Los Angeles Unified	Renaissance Arts Academy	8	0	0	0	0	1	6	0	0	15	0910
19647330102137	Los Angeles	Los Angeles Unified	Aggeler Community Day	6	0	1	0	1	0	2	0	0	10	0910
19647330102434	Los Angeles	Los Angeles Unified	Animo South Los Angeles Charter	60	0	0	0	0	46	1	0	0	107	0910
19647330102541	Los Angeles	Los Angeles Unified	New Designs Charter	5	0	0	0	0	17	0	0	0	22	0910
19647330102764	Los Angeles	Los Angeles Unified	Richard A. Alonzo Community Day	21	0	0	0	0	1	0	0	0	22	0910
19647330102913	Los Angeles	Los Angeles Unified	Middle College High	52	0	0	0	0	31	0	0	0	83	0910
19647330102921	Los Angeles	Los Angeles Unified	Harbor Teacher Preparation Academy	45	0	2	0	0	13	0	0	2	62	0910
19647330106435	Los Angeles	Los Angeles Unified	Camino Nuevo High School Charter	84	0	5	1	4	1	0	0	0	95	0910
19647330106831	Los Angeles	Los Angeles Unified	Animo Venice Charter High	64	0	0	0	0	9	4	0	0	77	0910
19647330106849	Los Angeles	Los Angeles Unified	Animo Pat Brown	91	0	0	0	0	3	0	0	0	94	0910
19647330106864	Los Angeles	Los Angeles Unified	Gertz-Ressler Academy High	77	0	3	0	0	18	0	0	0	98	0910
19647330106997	Los Angeles	Los Angeles Unified	Orthopaedic Hospital	156	1	2	0	0	7	1	0	1	168	0910
19647330107003	Los Angeles	Los Angeles Unified	Northridge Academy High	98	1	10	0	2	9	40	1	15	176	0910
19647330107011	Los Angeles	Los Angeles Unified	International Studies Learning Center	57	0	1	0	0	0	0	0	0	58	0910
19647330107755	Los Angeles	Los Angeles Unified	Port of Los Angeles High	54	1	4	0	5	13	21	0	1	99	0910
19647330108878	Los Angeles	Los Angeles Unified	CHAMPS - Charter HS of Arts-Multimedia & Performin	13	0	2	0	0	12	44	3	0	74	0910
19647330108894	Los Angeles	Los Angeles Unified	Heritage College-Ready High	65	0	0	1	0	16	0	0	0	82	0910
19647330108936	Los Angeles	Los Angeles Unified	Huntington Park College-Ready Academy	117	0	0	0	0	0	0	0	0	117	0910
19647330109447	Los Angeles	Los Angeles Unified	Santee Education Complex	398	2	0	0	0	23	0	0	2	425	0910
19647330109454	Los Angeles	Los Angeles Unified	South East High	443	0	0	0	0	3	1	0	0	447	0910
19647330109462	Los Angeles	Los Angeles Unified	Maywood Academy High	330	1	0	0	0	0	1	0	0	332	0910
19647330109512	Los Angeles	Los Angeles Unified	Cal Burke High	59	0	0	0	0	1	1	0	0	61	0910
19647330109553	Los Angeles	Los Angeles Unified	CA Academy for Liberal Studies Early College High	46	0	0	0	1	3	2	0	0	52	0910
19647330109876	Los Angeles	Los Angeles Unified	Community Charter Early College High	37	0	0	0	1	3	2	0	0	43	0910
19647330110668	Los Angeles	Los Angeles Unified	Frida Kahlo High	24	0	0	0	0	2	1	0	0	27	0910
19647330111484	Los Angeles	Los Angeles Unified	New Village Charter High	18	0	0	0	1	3	1	0	0	23	0910
19647330111500	Los Angeles	Los Angeles Unified	Dr. Olga Mohan High	108	0	4	0	2	8	0	0	0	122	0910
19647330111575	Los Angeles	Los Angeles Unified	Animo Ralph Bunche High	88	0	0	0	0	2	0	0	0	90	0910
19647330111583	Los Angeles	Los Angeles Unified	Animo Jackie Robinson High	87	0	0	0	0	20	0	0	0	107	0910
19647330111591	Los Angeles	Los Angeles Unified	Animo Justice Charter High	66	0	0	0	0	1	0	0	0	67	0910
19647330111609	Los Angeles	Los Angeles Unified	Animo Film and Theater Arts Charter High	4	0	0	0	0	1	0	0	0	5	0910
19647330111641	Los Angeles	Los Angeles Unified	William and Carol Ouchi High	70	0	0	0	0	21	0	0	0	91	0910
19647330111658	Los Angeles	Los Angeles Unified	Marc & Eva Stern Math and Science	125	0	3	0	0	0	2	0	0	130	0910
19647330112029	Los Angeles	Los Angeles Unified	Miguel Contreras Learning Complex	125	0	3	1	3	5	0	0	0	137	0910
19647330112037	Los Angeles	Los Angeles Unified	East Valley Senior High	204	0	4	0	7	6	16	0	0	237	0910
19647330112045	Los Angeles	Los Angeles Unified	Arleta High	376	2	6	2	5	4	10	0	0	405	0910
19647330112052	Los Angeles	Los Angeles Unified	Panorama High	313	0	6	2	26	17	7	0	5	376	0910
19647330112508	Los Angeles	Los Angeles Unified	Bright Star Secondary Charter Academy	22	0	0	0	0	1	0	0	0	23	0910
19647330112557	Los Angeles	Los Angeles Unified	Frederick Douglass Academy High	0	0	0	0	0	42	0	0	1	43	0910
19647330112854	Los Angeles	Los Angeles Unified	Jordan New Technology High	28	0	0	0	0	9	0	0	1	38	0910
19647330112862	Los Angeles	Los Angeles Unified	Student Empowerment Academy	46	0	0	0	0	0	0	0	0	46	0910
19647330112870	Los Angeles	Los Angeles Unified	Los Angeles School of Global Studies	75	0	3	0	1	4	1	0	0	84	0910
19647330114850	Los Angeles	Los Angeles Unified	West Adams Preparatory High	302	0	2	2	0	47	2	0	0	355	0910
19647330115253	Los Angeles	Los Angeles Unified	Discovery Charter Preparatory #2	64	0	0	0	0	1	0	0	0	65	0910
19647330116954	Los Angeles	Los Angeles Unified	Jack London Community Day	1	0	0	0	0	0	0	0	0	1	0910
19647330117051	Los Angeles	Los Angeles Unified	Edward R. Roybal Learning Center	220	0	14	0	4	5	1	0	0	244	0910
19647330117069	Los Angeles	Los Angeles Unified	Helen Bernstein High	152	0	4	1	4	8	15	0	3	187	0910
19647330117721	Los Angeles	Los Angeles Unified	Academic Leadership Community	60	1	3	0	4	2	0	0	0	70	0910
19647330117747	Los Angeles	Los Angeles Unified	Los Angeles High School of the Arts (LAHSA)	65	0	3	1	1	2	0	0	0	72	0910
19647330117762	Los Angeles	Los Angeles Unified	School for the Visual Arts and Humanities	52	0	3	0	5	4	0	0	0	64	0910
19647330120360	Los Angeles	Los Angeles Unified	Daniel Pearl Journalism & Communications Magnet	31	0	2	0	2	4	21	1	2	63	0910
19647331930064	Los Angeles	Los Angeles Unified	William Tell Aggeler Opportunity High	10	0	0	0	0	0	1	0	0	11	0910
19647331930296	Los Angeles	Los Angeles Unified	Harris Newmark Continuation	9	0	1	0	0	0	0	0	0	10	0910
19647331930387	Los Angeles	Los Angeles Unified	Central High	112	5	3	0	1	14	0	0	0	135	0910
19647331930403	Los Angeles	Los Angeles Unified	Whitney Young Continuation	3	0	0	0	0	15	0	0	0	18	0910
19647331930429	Los Angeles	Los Angeles Unified	View Park Continuation	4	0	0	0	0	3	0	0	0	7	0910
19647331930486	Los Angeles	Los Angeles Unified	Moneta Continuation	8	0	0	0	0	3	0	0	0	11	0910
19647331930551	Los Angeles	Los Angeles Unified	San Antonio Continuation	106	0	0	0	0	1	1	0	0	108	0910
19647331930577	Los Angeles	Los Angeles Unified	Pueblo de Los Angeles Continuation	7	0	0	0	0	0	0	0	0	7	0910
19647331930619	Los Angeles	Los Angeles Unified	Harold McAlister High (Opportunity)	16	0	0	0	0	5	0	0	0	21	0910
19647331930650	Los Angeles	Los Angeles Unified	Phineas Banning Senior High	469	0	3	14	8	29	5	0	1	529	0910
19647331930692	Los Angeles	Los Angeles Unified	Thomas Riley High	42	0	0	0	0	13	0	0	0	55	0910
19647331930734	Los Angeles	Los Angeles Unified	Angel's Gate (Continuation)	4	0	0	0	0	1	0	0	0	5	0910
19647331930783	Los Angeles	Los Angeles Unified	Phoenix Continuation	13	0	0	0	0	2	4	0	0	19	0910
19647331930791	Los Angeles	Los Angeles Unified	Mt. Lukens Continuation	17	0	0	0	0	0	4	0	2	23	0910
19647331930866	Los Angeles	Los Angeles Unified	Bell Senior High	516	1	1	0	0	0	5	0	1	524	0910
19647331930924	Los Angeles	Los Angeles Unified	Belmont Senior High	192	0	4	0	18	7	0	0	3	224	0910
19647331930940	Los Angeles	Los Angeles Unified	John R. Wooden High	10	0	2	0	0	3	5	0	0	20	0910
19647331930973	Los Angeles	Los Angeles Unified	Simon Rodia Continuation	7	0	0	0	0	2	0	0	0	9	0910
19647331931047	Los Angeles	Los Angeles Unified	Birmingham Community Charter High	376	2	15	2	21	50	57	5	0	528	0910
19647331931336	Los Angeles	Los Angeles Unified	Cheviot Hills Continuation	6	0	0	0	0	1	0	0	0	7	0910
19647331931377	Los Angeles	Los Angeles Unified	Amelia Earhart Continuation	34	0	0	0	0	2	6	0	0	42	0910
19647331931385	Los Angeles	Los Angeles Unified	Albert Einstein Continuation	20	0	0	0	0	0	1	0	0	21	0910
19647331931393	Los Angeles	Los Angeles Unified	Highland Park Continuation	4	0	0	0	0	0	0	0	0	4	0910
19647331931419	Los Angeles	Los Angeles Unified	Miguel Leonis Continuation	8	0	1	0	0	1	9	1	0	20	0910
19647331931435	Los Angeles	Los Angeles Unified	Robert H. Lewis Continuation	27	1	1	0	0	0	2	0	1	32	0910
19647331931450	Los Angeles	Los Angeles Unified	Jack London Continuation	4	0	0	0	0	0	0	0	0	4	0910
19647331931468	Los Angeles	Los Angeles Unified	Metropolitan Continuation	34	0	0	0	0	2	0	0	0	36	0910
19647331931476	Los Angeles	Los Angeles Unified	Canoga Park Senior High	211	2	16	0	3	18	27	0	2	279	0910
19647331931484	Los Angeles	Los Angeles Unified	Mission Continuation	23	0	0	0	0	0	0	0	0	23	0910
19647331931500	Los Angeles	Los Angeles Unified	Owensmouth Continuation	12	1	0	0	0	0	3	0	0	16	0910
19647331931518	Los Angeles	Los Angeles Unified	George S. Patton Continuation	5	0	0	0	0	3	4	0	0	12	0910
19647331931526	Los Angeles	Los Angeles Unified	Carson Senior High	240	2	16	23	198	113	15	5	9	621	0910
19647331931534	Los Angeles	Los Angeles Unified	Will Rogers Continuation	23	0	0	0	1	0	0	0	3	27	0910
19647331931559	Los Angeles	Los Angeles Unified	Stoney Point Continuation	18	0	0	0	0	3	2	0	0	23	0910
19647331931658	Los Angeles	Los Angeles Unified	Frank Lanterman	1	0	0	0	0	0	0	0	0	1	0910
19647331931682	Los Angeles	Los Angeles Unified	Zane Grey Continuation	16	0	0	0	1	2	4	0	0	23	0910
19647331931690	Los Angeles	Los Angeles Unified	Independence Continuation	24	0	0	0	0	1	3	0	0	28	0910
19647331931708	Los Angeles	Los Angeles Unified	Chatsworth Senior High	278	1	123	0	40	50	151	1	3	647	0910
19647331931716	Los Angeles	Los Angeles Unified	Valley Alternative Magnet	13	0	5	0	0	3	23	0	0	44	0910
19647331931856	Los Angeles	Los Angeles Unified	Whitman Continuation	1	0	0	0	0	1	1	0	0	3	0910
19647331931864	Los Angeles	Los Angeles Unified	Grover Cleveland High	393	2	128	0	35	38	131	9	3	739	0910
19647331931930	Los Angeles	Los Angeles Unified	Avalon High	50	0	0	1	0	1	1	0	0	53	0910
19647331931955	Los Angeles	Los Angeles Unified	Ellington (Duke) High (Continuation)	10	0	0	0	0	15	0	0	1	26	0910
19647331931971	Los Angeles	Los Angeles Unified	John Hope Continuation	13	0	0	0	0	1	0	0	0	14	0910
19647331931989	Los Angeles	Los Angeles Unified	Monterey Continuation	16	0	0	0	0	1	0	0	0	17	0910
19647331931997	Los Angeles	Los Angeles Unified	Odyssey Continuation	29	0	0	0	0	0	0	0	0	29	0910
19647331932128	Los Angeles	Los Angeles Unified	Crenshaw Senior High	78	1	2	0	1	233	2	0	2	319	0910
19647331932250	Los Angeles	Los Angeles Unified	Henry David Thoreau Continuation	19	0	0	0	0	6	12	0	2	39	0910
19647331932318	Los Angeles	Los Angeles Unified	Eagle Tree Continuation	4	0	0	1	0	0	0	0	0	5	0910
19647331932334	Los Angeles	Los Angeles Unified	Jane Addams Continuation	28	0	0	0	0	1	1	0	1	31	0910
19647331932342	Los Angeles	Los Angeles Unified	Evergreen Continuation	21	0	0	0	0	0	0	0	1	22	0910
19647331932383	Los Angeles	Los Angeles Unified	Susan Miller Dorsey Senior High	118	1	1	1	1	187	0	0	0	309	0910
19647331932391	Los Angeles	Los Angeles Unified	West Hollywood Opportunity	8	0	2	0	0	3	1	0	0	14	0910
19647331932540	Los Angeles	Los Angeles Unified	Eagle Rock High	316	2	36	2	78	3	38	5	3	483	0910
19647331932623	Los Angeles	Los Angeles Unified	El Camino Real Senior High	150	8	92	3	22	59	406	5	3	748	0910
19647331932821	Los Angeles	Los Angeles Unified	Boyle Heights Continuation	19	0	0	0	0	0	0	0	0	19	0910
19647331932847	Los Angeles	Los Angeles Unified	Los Angeles Center for Enriched Studies	47	0	45	0	4	40	68	0	1	205	0910
19647331932888	Los Angeles	Los Angeles Unified	Downtown Business High	137	0	16	0	16	12	3	0	0	184	0910
19647331932920	Los Angeles	Los Angeles Unified	Fairfax Senior High	271	2	118	1	13	89	27	0	1	522	0910
19647331932987	Los Angeles	Los Angeles Unified	John H. Francis Polytechnic	617	2	14	0	17	5	20	0	3	678	0910
19647331933001	Los Angeles	Los Angeles Unified	King/Drew Medical Magnet High	132	1	1	1	1	173	3	3	0	315	0910
19647331933043	Los Angeles	Los Angeles Unified	Benjamin Franklin Senior High	374	1	17	1	15	2	7	0	3	420	0910
19647331933118	Los Angeles	Los Angeles Unified	John C. Fremont Senior High	501	1	1	0	0	49	0	1	0	553	0910
19647331933233	Los Angeles	Los Angeles Unified	Sherman Oaks Center for Enriched Studies	68	1	19	0	6	11	77	3	4	189	0910
19647331933241	Los Angeles	Los Angeles Unified	Gardena Senior High	268	4	13	4	8	164	4	0	0	465	0910
19647331933381	Los Angeles	Los Angeles Unified	James A. Garfield Senior High	746	0	1	0	0	1	1	0	0	749	0910
19647331933746	Los Angeles	Los Angeles Unified	Granada Hills Charter High	258	0	171	3	0	35	276	83	3	829	0910
19647331933795	Los Angeles	Los Angeles Unified	Ulysses S. Grant Senior High	291	2	8	5	7	18	132	0	2	465	0910
19647331933852	Los Angeles	Los Angeles Unified	Alexander Hamilton Senior High	247	1	26	1	5	206	123	2	2	613	0910
19647331934033	Los Angeles	Los Angeles Unified	Hollywood Senior High	228	1	15	1	10	43	38	0	3	339	0910
19647331934157	Los Angeles	Los Angeles Unified	Huntington Park Senior High	627	3	2	0	3	3	3	0	0	641	0910
19647331934371	Los Angeles	Los Angeles Unified	Thomas Jefferson Senior High	290	0	0	0	0	19	0	0	2	311	0910
19647331934454	Los Angeles	Los Angeles Unified	David Starr Jordan Senior High	185	0	1	0	0	37	0	0	0	223	0910
19647331935121	Los Angeles	Los Angeles Unified	Abraham Lincoln Senior High	352	2	94	0	1	2	1	0	0	452	0910
19647331935154	Los Angeles	Los Angeles Unified	Alain Leroy Locke High	265	0	0	0	0	123	1	0	1	390	0910
19647331935352	Los Angeles	Los Angeles Unified	Los Angeles Senior High	346	1	72	1	8	40	7	3	0	478	0910
19647331935519	Los Angeles	Los Angeles Unified	Manual Arts Senior High	454	0	2	0	1	92	0	0	1	550	0910
19647331935568	Los Angeles	Los Angeles Unified	John Marshall Senior High	420	2	57	0	62	9	89	9	5	653	0910
19647331935717	Los Angeles	Los Angeles Unified	Joaquin Miller Career and Transition Center	6	0	2	0	0	1	10	0	0	19	0910
19647331935865	Los Angeles	Los Angeles Unified	James Monroe High	298	2	8	3	24	12	32	2	4	385	0910
19647331936160	Los Angeles	Los Angeles Unified	Nathaniel Narbonne Senior High	294	2	30	7	32	91	47	2	6	511	0910
19647331936350	Los Angeles	Los Angeles Unified	North Hollywood Senior High	283	1	38	0	4	25	88	2	6	447	0910
19647331937085	Los Angeles	Los Angeles Unified	Ramona Opportunity High	20	0	0	0	0	0	0	0	0	20	0910
19647331937226	Los Angeles	Los Angeles Unified	Reseda Senior High	279	0	29	1	15	20	53	0	5	402	0910
19647331937424	Los Angeles	Los Angeles Unified	School of Communications, New Media and Technology	530	1	0	0	0	1	0	0	0	532	0910
19647331937622	Los Angeles	Los Angeles Unified	San Fernando Senior High	460	2	2	0	1	5	3	0	0	473	0910
19647331937838	Los Angeles	Los Angeles Unified	San Pedro Senior High	339	5	17	4	8	56	129	1	4	563	0910
19647331938307	Los Angeles	Los Angeles Unified	South Gate Senior High	619	1	0	0	1	2	3	0	1	627	0910
19647331938554	Los Angeles	Los Angeles Unified	Sylmar Senior High	579	5	3	2	6	16	9	0	1	621	0910
19647331938612	Los Angeles	Los Angeles Unified	William Howard Taft Senior High	162	4	36	3	16	98	263	1	5	588	0910
19647331938885	Los Angeles	Los Angeles Unified	University Senior High	213	1	40	0	9	55	38	0	4	360	0910
19647331938968	Los Angeles	Los Angeles Unified	Van Nuys Senior High	242	0	115	0	34	22	88	1	7	509	0910
19647331939040	Los Angeles	Los Angeles Unified	Venice Senior High	254	1	45	2	6	27	81	1	3	420	0910
19647331939107	Los Angeles	Los Angeles Unified	Verdugo Hills Senior High	177	4	37	4	17	10	137	2	2	390	0910
19647331939305	Los Angeles	Los Angeles Unified	George Washington Preparatory High	185	1	0	2	1	211	3	0	0	403	0910
19647331939479	Los Angeles	Los Angeles Unified	Westchester Senior High	54	0	4	0	2	285	30	1	3	379	0910
19647331939784	Los Angeles	Los Angeles Unified	Joseph Pomeroy Widney High	8	0	1	0	0	2	1	0	0	12	0910
19647331939859	Los Angeles	Los Angeles Unified	Woodrow Wilson Senior High	435	1	24	0	3	11	2	0	2	478	0910
19647331939941	Los Angeles	Los Angeles Unified	John F. Kennedy High	390	2	34	0	34	35	63	2	3	563	0910
19647331995448	Los Angeles	Los Angeles Unified	Francisco Bravo Medical Magnet High	262	1	54	0	21	3	55	0	2	398	0910
19647331995489	Los Angeles	Los Angeles Unified	Los Angeles Unified Alternative Education	621	2	12	0	8	55	49	0	7	754	0910
19647331995794	Los Angeles	Los Angeles Unified	Youth Opportunities Unlimited	75	0	0	0	0	20	0	0	1	96	0910
19647331995836	Los Angeles	Los Angeles Unified	Palisades Charter High	109	3	54	2	4	84	311	4	0	571	0910
19647331996073	Los Angeles	Los Angeles Unified	Tri-C Community Day	8	0	0	0	0	2	0	0	0	10	0910
19647331996115	Los Angeles	Los Angeles Unified	City of Angels	218	1	5	0	2	62	69	2	9	368	0910
19647331996610	Los Angeles	Los Angeles Unified	Los Angeles Leadership Academy	30	0	3	0	0	0	1	0	0	34	0910
19647331996636	Los Angeles	Los Angeles Unified	Community Harvest Charter	18	0	0	0	0	17	1	0	0	36	0910
19647331996651	Los Angeles	Los Angeles Unified	CDS Secondary	15	0	1	0	0	5	2	0	1	24	0910
19647336016885	Los Angeles	Los Angeles Unified	Elizabeth Learning Center	165	0	0	0	0	0	1	0	0	166	0910
19647336019475	Los Angeles	Los Angeles Unified	Thirty-Second Street USC Performing Arts	42	0	1	1	1	9	1	1	0	56	0910
19647336019715	Los Angeles	Los Angeles Unified	Vaughn Next Century Learning Center	77	0	1	0	1	1	1	0	0	81	0910
19647336058002	Los Angeles	Los Angeles Unified	Robert Fulton College Preparatory	80	0	4	0	4	3	3	0	0	94	0910
19647336060461	Los Angeles	Los Angeles Unified	Charles Leroy Lowman Special Education Center	2	0	0	0	0	1	0	0	0	3	0910
19647336060479	Los Angeles	Los Angeles Unified	C. Morley Sellery Special Education Center	0	0	0	0	0	0	1	0	0	1	0910
19647336060495	Los Angeles	Los Angeles Unified	Benjamin Banneker Special Education Center	6	0	0	0	0	1	0	0	0	7	0910
19647336060503	Los Angeles	Los Angeles Unified	Ernest P. Willenberg Special Education Center	9	0	0	0	0	5	5	0	0	19	0910
19647336060511	Los Angeles	Los Angeles Unified	James J. McBride Special Education Center	2	0	0	0	0	1	0	0	0	3	0910
19647336060529	Los Angeles	Los Angeles Unified	Marlton	1	0	0	0	0	1	1	0	0	3	0910
19647336060545	Los Angeles	Los Angeles Unified	Alphonso B. Perez Special Education Center	2	0	0	0	0	0	0	0	0	2	0910
19647336061451	Los Angeles	Los Angeles Unified	Foshay Learning Center	125	0	1	0	1	11	0	0	0	138	0910
19647336069157	Los Angeles	Los Angeles Unified	Berenece Carlson Home Hospital	9	0	0	0	0	1	1	0	0	11	0910
19647336119945	Los Angeles	Los Angeles Unified	Magnolia Science Academy	18	0	1	0	6	2	15	0	0	42	0910
19647740109538	Los Angeles	Lynwood Unified	Marco Antonio Firebaugh High	362	0	0	0	0	17	0	0	1	380	0910
19647740118562	Los Angeles	Lynwood Unified	Kaplan Academy of Southern California	13	0	0	0	0	4	16	0	2	35	0910
19647741935428	Los Angeles	Lynwood Unified	Vista High (Continuation)	59	0	0	1	0	7	0	0	0	67	0910
19647741935436	Los Angeles	Lynwood Unified	Lynwood High	357	0	2	1	0	58	1	0	0	419	0910
19647900120451	Los Angeles	Monrovia Unified	Quest Academy Community Day	0	0	0	0	0	0	1	0	0	1	0910
19647901935899	Los Angeles	Monrovia Unified	Canyon Oaks High	27	0	0	0	1	5	12	0	0	45	0910
19647901935923	Los Angeles	Monrovia Unified	Monrovia High	180	4	14	1	5	29	114	3	0	350	0910
19647901996404	Los Angeles	Monrovia Unified	Mountain Park	24	0	0	0	0	5	15	0	0	44	0910
19648081930155	Los Angeles	Montebello Unified	Schurr High	495	0	92	3	11	2	14	2	0	619	0910
19648081930825	Los Angeles	Montebello Unified	Bell Gardens High	617	0	5	0	1	2	2	0	0	627	0910
19648081935998	Los Angeles	Montebello Unified	Montebello High	599	0	4	0	1	0	18	2	0	624	0910
19648081938927	Los Angeles	Montebello Unified	Vail High (Continuation)	86	0	0	0	0	0	1	0	0	87	0910
19648081996388	Los Angeles	Montebello Unified	Montebello Community Day	2	0	0	0	0	0	0	0	0	2	0910
19648400000001	Los Angeles	Norwalk-La Mirada Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	1	0	1	0910
19648401933647	Los Angeles	Norwalk-La Mirada Unified	John H. Glenn High	315	3	7	2	19	16	14	2	0	378	0910
19648401934728	Los Angeles	Norwalk-La Mirada Unified	La Mirada High	220	0	32	4	16	19	163	2	0	456	0910
19648401936467	Los Angeles	Norwalk-La Mirada Unified	Norwalk High	361	2	16	3	15	23	32	2	0	454	0910
19648401936475	Los Angeles	Norwalk-La Mirada Unified	El Camino High (Continuation)	107	0	2	0	1	2	23	0	0	135	0910
19648650000001	Los Angeles	Palos Verdes Peninsula Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	3	0	0	3	0910
19648651933308	Los Angeles	Palos Verdes Peninsula Unified	Rancho del Mar High (Continuation)	8	0	3	0	2	0	27	0	0	40	0910
