CDS_CODE	COUNTY	DISTRICT	SCHOOL	HISPANIC	AM_IND	ASIAN	PAC_ISLD	FILIPINO	AFRICAN_AM	WHITE	TWO_MORE_RACES	NOT_REPORTED	TOTAL	YEAR
01611920135319	Alameda	Hayward Unified	Mt. Eden High	151	0	42	24	61	32	37	7	0	354	0809
01611920138339	Alameda	Hayward Unified	Tennyson High	140	0	37	12	19	25	20	0	0	253	0809
01612000130393	Alameda	Livermore Valley Joint Unified	Vineyard Alternative	9	0	2	0	3	1	64	0	0	79	0809
01612000130492	Alameda	Livermore Valley Joint Unified	Phoenix High (Continuation)	2	0	0	0	1	2	4	0	0	9	0809
01612000132670	Alameda	Livermore Valley Joint Unified	Del Valle Continuation High	16	0	2	0	0	0	10	0	0	28	0809
01612000133397	Alameda	Livermore Valley Joint Unified	Granada High	62	4	25	2	17	11	391	0	0	512	0809
01612000134536	Alameda	Livermore Valley Joint Unified	Livermore High	66	4	27	0	11	16	287	0	0	411	0809
01612340130054	Alameda	Newark Unified	Newark Memorial High	166	0	69	12	54	34	120	0	0	455	0809
01612340130484	Alameda	Newark Unified	Crossroads High (Alternative)	8	0	0	1	0	1	1	0	0	11	0809
01612340135426	Alameda	Newark Unified	Bridgepoint High (Continuation)	8	0	0	1	2	2	3	1	0	17	0809
01612420110460	Alameda	New Haven Unified	Core Learning Academy at Conley-Caraballo High	35	0	5	2	11	16	8	0	0	77	0809
01612420134668	Alameda	New Haven Unified	James Logan High	157	3	191	39	181	58	127	6	0	762	0809
01612590100065	Alameda	Oakland Unified	Oakland Unity High	33	0	0	0	0	4	0	1	0	38	0809
01612590100701	Alameda	Oakland Unified	MetWest High	13	0	1	0	0	10	4	0	0	28	0809
01612590100826	Alameda	Oakland Unified	Mandela High	24	0	8	1	0	7	1	0	0	41	0809
01612590100834	Alameda	Oakland Unified	Media College Preparatory	20	1	11	2	0	11	0	0	1	46	0809
01612590100842	Alameda	Oakland Unified	Robeson School of Visual and Performing Arts	8	1	4	2	0	33	0	1	0	49	0809
01612590100859	Alameda	Oakland Unified	YES, Youth Empowerment	15	0	0	0	0	9	0	0	1	25	0809
01612590101063	Alameda	Oakland Unified	College Preparatory and Architecture Academy	29	0	11	0	1	12	0	0	2	55	0809
01612590101469	Alameda	Oakland Unified	LPS College Park	17	0	1	1	0	22	0	0	0	41	0809
01612590102954	Alameda	Oakland Unified	Business and Information Technology High	22	0	0	1	0	14	0	0	0	37	0809
01612590102962	Alameda	Oakland Unified	East Oakland School of the Arts	12	0	1	3	0	29	0	0	1	46	0809
01612590107169	Alameda	Oakland Unified	Oasis High	22	0	1	0	0	19	1	0	0	43	0809
01612590107417	Alameda	Oakland Unified	Leadership Preparatory High	17	0	0	1	1	34	0	0	1	54	0809
01612590108944	Alameda	Oakland Unified	Lighthouse Community Charter High	16	0	1	0	2	3	0	0	0	22	0809
01612590110171	Alameda	Oakland Unified	Business, Entrepreneurial School of Technology Hig	1	0	6	0	0	25	0	0	0	32	0809
01612590110189	Alameda	Oakland Unified	Expression, Excellence, Community, Empowerment & L	0	0	6	0	0	29	0	0	0	35	0809
01612590110361	Alameda	Oakland Unified	Far West	8	0	1	0	1	7	0	0	0	17	0809
01612590111856	Alameda	Oakland Unified	American Indian Public High	9	2	7	0	0	0	0	0	0	18	0809
01612590115386	Alameda	Oakland Unified	Civicorps Corpsmember Academy	5	0	1	0	0	17	0	0	0	23	0809
01612590115667	Alameda	Oakland Unified	Oakland International High	0	0	0	0	0	0	2	0	1	3	0809
01612590118653	Alameda	Oakland Unified	Ralph J. Bunche High	6	0	1	5	0	30	0	0	0	42	0809
01612590130146	Alameda	Oakland Unified	Rudsdale Continuation	19	0	2	0	0	25	0	0	0	46	0809
01612590130179	Alameda	Oakland Unified	Street Academy (Alternative)	9	1	1	0	0	14	0	0	0	25	0809
01612590130575	Alameda	Oakland Unified	LIFE Academy	35	1	2	1	1	6	1	0	4	51	0809
01612590130617	Alameda	Oakland Unified	Oakland Military Institute, College Preparatory Ac	18	0	9	0	0	11	1	1	0	40	0809
01612590130666	Alameda	Oakland Unified	Aspire Lionel Wilson College Preparatory Academy	37	0	0	0	0	7	0	0	1	45	0809
01612590132688	Alameda	Oakland Unified	Dewey Academy	22	0	6	1	1	60	0	0	0	90	0809
01612590135905	Alameda	Oakland Unified	Oakland High	36	0	176	6	3	69	4	1	3	298	0809
01612590136051	Alameda	Oakland Unified	Oakland Technical High	31	0	64	1	5	124	37	0	10	272	0809
01612590137943	Alameda	Oakland Unified	Skyline High	76	2	86	4	2	126	48	0	10	354	0809
01612593030772	Alameda	Oakland Unified	Oakland School for the Arts	7	0	1	0	0	19	8	4	5	44	0809
01612596098701	Alameda	Oakland Unified	Hillside Academy	0	0	0	0	0	1	0	0	0	1	0809
01612596114011	Alameda	Oakland Unified	Independent Study, Sojourner Truth	7	1	3	0	0	12	1	0	0	24	0809
01612750130286	Alameda	Piedmont City Unified	Millennium High Alternative	2	0	1	0	0	3	23	0	3	32	0809
01612750136515	Alameda	Piedmont City Unified	Piedmont High	6	0	35	0	1	7	121	0	13	183	0809
01612910000001	Alameda	San Leandro Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	1	0	0	0	1	0809
01612910134528	Alameda	San Leandro Unified	Lincoln High (Continuation)	32	0	2	2	4	16	11	1	0	68	0809
01612910137588	Alameda	San Leandro Unified	San Leandro High	173	2	119	8	51	82	76	6	0	517	0809
01613090111799	Alameda	San Lorenzo Unified	East Bay Arts High	9	0	2	0	0	9	10	1	1	32	0809
01613090130849	Alameda	San Lorenzo Unified	Arroyo High	147	4	89	6	37	20	113	1	0	417	0809
01613090137745	Alameda	San Lorenzo Unified	Royal Sunset (Continuation)	38	0	3	0	3	15	14	0	0	73	0809
01613090137810	Alameda	San Lorenzo Unified	San Lorenzo High	135	0	36	4	28	61	28	0	1	293	0809
01750930132704	Alameda	Dublin Unified	Dublin High	50	2	56	5	18	27	192	0	1	351	0809
01750930138453	Alameda	Dublin Unified	Valley High (Continuation)	1	1	0	0	1	1	7	0	0	11	0809
01751010000001	Alameda	Pleasanton Unified	Nonpublic, Nonsectarian Schools	1	0	1	0	0	0	2	0	0	4	0809
01751010130096	Alameda	Pleasanton Unified	Foothill High	32	1	153	5	20	7	349	0	5	572	0809
01751010130252	Alameda	Pleasanton Unified	Village High	15	1	3	0	2	2	56	0	0	79	0809
01751010130583	Alameda	Pleasanton Unified	Amador Valley High	44	2	82	0	13	10	384	0	7	542	0809
02613330230045	Alpine	Alpine County Unified	Bear Valley High	0	0	0	0	0	0	1	0	0	1	0809
02613330230052	Alpine	Alpine County Unified	Woodfords High	0	0	0	0	0	0	1	0	0	1	0809
03100330000001	Amador	Amador County Office of Education	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	1	0	0	1	0809
03100330330035	Amador	Amador County Office of Education	County Community	0	0	0	0	0	0	1	0	0	1	0809
03100330330068	Amador	Amador County Office of Education	Amador County Special Education	3	0	0	0	0	1	5	1	0	10	0809
03739810330019	Amador	Amador County Unified	Independence High (Continuation)	4	0	0	0	0	0	7	0	0	11	0809
03739810330050	Amador	Amador County Unified	North Star Independent Study	3	0	0	0	0	0	16	2	0	21	0809
03739810330753	Amador	Amador County Unified	Amador High	11	6	2	1	1	0	152	2	5	180	0809
03739810334755	Amador	Amador County Unified	Argonaut High	18	1	0	0	0	0	81	7	2	109	0809
04100410114991	Butte	Butte County Office of Education	CORE Butte Charter	2	0	0	0	0	0	30	0	0	32	0809
04100410430066	Butte	Butte County Office of Education	Table Mountain	0	0	0	0	0	0	1	0	0	1	0809
04100410430090	Butte	Butte County Office of Education	Learning Community Charter	9	3	0	1	0	0	35	4	0	52	0809
04614240430199	Butte	Chico Unified	Oakdale	8	0	0	2	1	0	31	0	0	42	0809
04614240431502	Butte	Chico Unified	Fair View High (Continuation)	25	5	1	0	0	2	72	0	2	107	0809
04614240431676	Butte	Chico Unified	Chico High	62	1	26	1	4	11	291	0	1	397	0809
04614240437558	Butte	Chico Unified	Pleasant Valley High	47	5	27	3	1	13	330	0	0	426	0809
04614320430124	Butte	Durham Unified	Mission High	0	0	0	0	0	0	1	0	0	1	0809
04614320433201	Butte	Durham Unified	Durham High	13	1	1	0	1	0	64	0	0	80	0809
04615150430116	Butte	Oroville Union High	Challenge Charter High	4	4	1	0	0	1	25	0	0	35	0809
04615150430140	Butte	Oroville Union High	Oroville High Community Day	0	1	0	0	0	0	0	0	0	1	0809
04615150434803	Butte	Oroville Union High	Las Plumas High	23	18	45	1	2	7	146	0	0	242	0809
04615150435602	Butte	Oroville Union High	Oroville High	16	10	77	4	1	15	124	0	0	247	0809
04615150437566	Butte	Oroville Union High	Prospect High (Continuation)	1	0	3	0	0	1	17	0	0	22	0809
04615310000001	Butte	Paradise Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	1	0	0	1	0809
04615310432856	Butte	Paradise Unified	Ridgeview High (Continuation)	8	1	0	0	0	0	39	2	0	50	0809
04615310437350	Butte	Paradise Unified	Paradise Senior High	19	2	2	2	1	4	235	3	0	268	0809
04615316112585	Butte	Paradise Unified	Hometech Charter	1	0	0	0	0	0	18	0	0	19	0809
04755070433946	Butte	Gridley Unified	Esperanza High (Continuation)	4	1	0	0	0	0	9	0	0	14	0809
04755070433953	Butte	Gridley Unified	Gridley High	50	0	6	0	0	0	41	0	0	97	0809
05100580530048	Calaveras	Calaveras County Office of Education	Calaveras River Academy	3	0	0	0	0	0	22	0	0	25	0809
05100580530154	Calaveras	Calaveras County Office of Education	Mountain Oaks	1	1	0	0	0	0	45	0	3	50	0809
05100589010745	Calaveras	Calaveras County Office of Education	Oakendell Community	1	0	0	0	0	1	5	0	0	7	0809
05615560530014	Calaveras	Bret Harte Union High	Vallecito Continuation High	2	0	0	0	1	0	23	0	0	26	0809
05615560530121	Calaveras	Bret Harte Union High	John Vierra High	5	0	1	0	0	0	25	0	0	31	0809
05615560532507	Calaveras	Bret Harte Union High	Bret Harte Union High	15	2	2	1	1	1	129	4	0	155	0809
05615640530022	Calaveras	Calaveras Unified	Gold Strike High	6	2	0	0	0	3	11	0	2	24	0809
05615640530055	Calaveras	Calaveras Unified	Calaveras Unified Alternative-Sierra Hills Educati	1	0	0	0	0	0	5	0	0	6	0809
05615640530063	Calaveras	Calaveras Unified	West Point Alternative	0	1	0	0	0	0	3	0	0	4	0809
05615640530113	Calaveras	Calaveras Unified	Jenny Lind High	1	0	0	0	0	0	4	0	0	5	0809
05615640531509	Calaveras	Calaveras Unified	Calaveras High	21	1	5	1	2	2	159	0	12	203	0809
06100660634774	Colusa	Colusa County Office of Education	Juvenile Hall-Nielson	1	0	0	0	0	0	0	0	3	4	0809
06615980630012	Colusa	Colusa Unified	Colusa Alternative High (Continuation)	6	1	0	0	0	1	0	0	0	8	0809
06615980630046	Colusa	Colusa Unified	Colusa Alternative Home	12	0	0	0	0	0	8	0	0	20	0809
06615980631259	Colusa	Colusa Unified	Colusa High	26	0	1	3	0	0	15	1	0	46	0809
06616060630095	Colusa	Maxwell Unified	Enid Prine High (Continuation)	1	0	0	0	0	0	2	0	0	3	0809
06616060634758	Colusa	Maxwell Unified	Maxwell High	7	0	1	0	0	0	16	0	0	24	0809
06616140630087	Colusa	Pierce Joint Unified	Arbuckle Alternative High (Continuation)	9	0	0	0	0	0	3	0	0	12	0809
06616140635250	Colusa	Pierce Joint Unified	Pierce High	50	0	1	0	0	1	20	0	0	72	0809
06616220630038	Colusa	Williams Unified	Mid Valley High (Continuation)	5	0	0	0	0	1	1	0	0	7	0809
06616220637504	Colusa	Williams Unified	Williams High	49	0	0	0	0	0	15	0	1	65	0809
07100740730242	Contra Costa	Contra Costa County Office of Education	Delta Vista High	6	0	2	1	0	14	6	0	0	29	0809
07100740730614	Contra Costa	Contra Costa County Office of Education	Golden Gate Community	6	0	0	0	0	2	7	0	0	15	0809
07100746077168	Contra Costa	Contra Costa County Office of Education	Floyd I. Marchus	1	0	1	0	0	0	2	1	0	5	0809
07616300000001	Contra Costa	Acalanes Union High	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	2	0	0	3	0809
07616300107524	Contra Costa	Acalanes Union High	Acalanes Center for Independent Study	5	0	0	0	0	0	26	2	0	33	0809
07616300730283	Contra Costa	Acalanes Union High	Acalanes High	30	0	35	0	3	3	227	18	0	316	0809
07616300731125	Contra Costa	Acalanes Union High	Campolindo High	19	0	34	0	2	1	228	15	1	300	0809
07616300732404	Contra Costa	Acalanes Union High	Del Oro High (Continuation)	4	0	1	0	1	0	25	2	1	34	0809
07616300733725	Contra Costa	Acalanes Union High	Las Lomas High	26	1	38	2	7	7	263	18	0	362	0809
07616300734244	Contra Costa	Acalanes Union High	Miramonte High	15	1	62	1	2	2	260	6	4	353	0809
07616480110494	Contra Costa	Antioch Unified	Bidwell Continuation High	24	0	1	0	1	15	14	0	1	56	0809
07616480730101	Contra Costa	Antioch Unified	Live Oak High (Continuation)	15	0	0	0	0	10	11	0	0	36	0809
07616480730259	Contra Costa	Antioch Unified	Prospects High (Alternative)	47	4	1	0	7	22	44	0	3	128	0809
07616480730465	Contra Costa	Antioch Unified	Deer Valley High	146	4	58	10	56	139	169	0	31	613	0809
07616480730861	Contra Costa	Antioch Unified	Antioch High	107	3	10	5	18	54	172	0	17	386	0809
07616970737023	Contra Costa	John Swett Unified	John Swett High	20	0	10	0	16	15	36	6	0	103	0809
07616970737619	Contra Costa	John Swett Unified	Willow High	5	1	1	0	0	1	6	0	0	14	0809
07617210107797	Contra Costa	Liberty Union High	Heritage High	55	5	22	1	25	39	250	0	0	397	0809
07617210730457	Contra Costa	Liberty Union High	Freedom High	124	3	9	6	23	25	244	1	0	435	0809
07617210730572	Contra Costa	Liberty Union High	Independence High	23	1	2	1	0	6	63	0	0	96	0809
07617210733980	Contra Costa	Liberty Union High	Liberty High	115	3	6	2	10	19	242	0	0	397	0809
07617210733998	Contra Costa	Liberty Union High	La Paloma High (Continuation)	14	0	0	0	1	9	20	0	0	44	0809
07617390730440	Contra Costa	Martinez Unified	Vicente Martinez High	1	1	0	1	0	0	14	3	0	20	0809
07617390730473	Contra Costa	Martinez Unified	Briones (Alternative)	4	2	0	0	0	1	29	1	0	37	0809
07617390730549	Contra Costa	Martinez Unified	Alhambra Senior High	57	4	6	0	7	5	172	10	7	268	0809
07617540000001	Contra Costa	Mt. Diablo Unified	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	2	0	0	3	0809
07617540730044	Contra Costa	Mt. Diablo Unified	Northgate High	24	1	77	0	12	7	259	0	0	380	0809
07617540730317	Contra Costa	Mt. Diablo Unified	Horizons Alternative	9	1	1	0	2	1	53	0	0	67	0809
07617540730333	Contra Costa	Mt. Diablo Unified	Gateway High (Continuation)	16	0	1	0	1	7	7	1	0	33	0809
07617540730341	Contra Costa	Mt. Diablo Unified	Nueva Vista High (Continuation)	4	0	0	0	3	0	11	0	0	18	0809
07617540730358	Contra Costa	Mt. Diablo Unified	Prospect High (Continuation)	7	1	0	0	1	2	16	0	0	27	0809
07617540730416	Contra Costa	Mt. Diablo Unified	Crossroads High (Continuation)	8	0	0	0	0	1	7	0	0	16	0809
07617540730424	Contra Costa	Mt. Diablo Unified	Summit High (Continuation)	8	0	0	0	0	0	18	0	0	26	0809
07617540731380	Contra Costa	Mt. Diablo Unified	Clayton Valley High	51	0	18	5	16	14	268	2	0	374	0809
07617540731646	Contra Costa	Mt. Diablo Unified	College Park High	56	2	44	5	23	7	278	1	0	416	0809
07617540731836	Contra Costa	Mt. Diablo Unified	Concord High	81	2	26	2	22	9	193	2	0	337	0809
07617540734566	Contra Costa	Mt. Diablo Unified	Mt. Diablo High	120	3	20	9	25	27	49	0	0	253	0809
07617540734764	Contra Costa	Mt. Diablo Unified	Olympic Continuation High	39	1	5	4	2	11	42	0	0	104	0809
07617540737809	Contra Costa	Mt. Diablo Unified	Ygnacio Valley High	103	1	23	8	14	15	75	0	0	239	0809
07617880730184	Contra Costa	Pittsburg Unified	Riverside High (Continuation)	23	0	1	0	1	17	6	0	2	50	0809
07617880735407	Contra Costa	Pittsburg Unified	Pittsburg Senior High	195	0	22	12	36	120	48	4	15	452	0809
07617960101477	Contra Costa	West Contra Costa Unified	Leadership Public Schools: Richmond	38	0	3	0	4	7	3	0	0	55	0809
07617960118539	Contra Costa	West Contra Costa Unified	WCCUSD Community Day School Program	0	0	0	0	0	1	0	0	0	1	0809
07617960730275	Contra Costa	West Contra Costa Unified	North Campus Continuation	10	0	2	0	1	6	1	0	1	21	0809
07617960730291	Contra Costa	West Contra Costa Unified	Middle College High	31	0	11	0	5	15	4	0	0	66	0809
07617960730325	Contra Costa	West Contra Costa Unified	Vista High (Alternative)	32	0	10	1	3	15	12	0	2	75	0809
07617960730366	Contra Costa	West Contra Costa Unified	Delta Continuation High	17	0	1	0	1	8	5	0	0	32	0809
07617960730374	Contra Costa	West Contra Costa Unified	Kappa Continuation High	4	0	0	0	0	1	2	0	0	7	0809
07617960730382	Contra Costa	West Contra Costa Unified	Omega Continuation High	3	0	0	0	0	0	0	0	0	3	0809
07617960730523	Contra Costa	West Contra Costa Unified	Transition Learning Center	6	1	3	0	0	12	3	0	1	26	0809
07617960730598	Contra Costa	West Contra Costa Unified	Hercules High	37	0	64	2	56	50	25	0	18	252	0809
07617960732164	Contra Costa	West Contra Costa Unified	De Anza Senior High	61	1	32	1	25	31	25	0	2	178	0809
07617960732941	Contra Costa	West Contra Costa Unified	El Cerrito Senior High	48	0	47	1	5	87	43	0	6	237	0809
07617960733253	Contra Costa	West Contra Costa Unified	Gompers (Samuel) Continuation	8	0	0	0	0	5	0	0	0	13	0809
07617960733659	Contra Costa	West Contra Costa Unified	Kennedy High	64	0	9	2	3	60	4	0	0	142	0809
07617960735316	Contra Costa	West Contra Costa Unified	Pinole Valley High	111	1	40	1	36	62	75	0	2	328	0809
07617960735902	Contra Costa	West Contra Costa Unified	Richmond High	224	0	32	1	6	16	8	0	3	290	0809
07618040000001	Contra Costa	San Ramon Valley Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	1	0	0	1	0809
07618040730051	Contra Costa	San Ramon Valley Unified	California High	45	7	115	5	16	15	376	6	7	592	0809
07618040730218	Contra Costa	San Ramon Valley Unified	Venture (Alternative)	18	0	11	1	1	2	87	5	1	126	0809
07618040734368	Contra Costa	San Ramon Valley Unified	Monte Vista High	34	3	135	1	21	15	410	27	6	652	0809
07618040736504	Contra Costa	San Ramon Valley Unified	San Ramon Valley High	29	0	33	1	9	0	401	17	3	493	0809
07618040736819	Contra Costa	San Ramon Valley Unified	Del Amigo High (Continuation)	3	1	3	0	0	1	16	2	1	27	0809
08100820106666	Del Norte	Del Norte County Office of Education	Bar-O	1	0	0	0	0	1	1	0	0	3	0809
08100820830018	Del Norte	Del Norte County Office of Education	Paragon/Avalon Independent Study	1	0	0	0	0	0	4	0	0	5	0809
08100820830059	Del Norte	Del Norte County Office of Education	Castle Rock	13	26	1	1	0	0	73	0	0	114	0809
08618200833004	Del Norte	Del Norte County Unified	Del Norte High	37	25	18	0	1	0	146	0	0	227	0809
08618200836205	Del Norte	Del Norte County Unified	Sunset High	1	4	2	0	0	1	15	0	0	23	0809
09100900106047	El Dorado	El Dorado County Office of Education	Blue Ridge	0	0	0	0	0	0	1	0	0	1	0809
09100900930123	El Dorado	El Dorado County Office of Education	Charter Community School, Home Study Academy, and	2	0	0	1	0	0	37	1	0	41	0809
09100900930131	El Dorado	El Dorado County Office of Education	Rite of Passage	5	0	0	0	0	3	1	0	1	10	0809
09618530101808	El Dorado	El Dorado Union High	Mountain View High	7	1	0	0	0	0	33	2	1	44	0809
09618530930081	El Dorado	El Dorado Union High	Oak Ridge High	30	4	36	1	14	6	418	7	2	518	0809
09618530930149	El Dorado	El Dorado Union High	Independent Learning Center (Alternative)	3	1	0	0	0	2	59	2	1	68	0809
09618530930164	El Dorado	El Dorado Union High	Union Mine High	18	4	1	0	0	1	253	4	2	283	0809
09618530930214	El Dorado	El Dorado Union High	Shenandoah High	2	2	2	0	0	0	19	1	1	27	0809
09618530930222	El Dorado	El Dorado Union High	Vista High	7	1	0	0	0	0	14	0	0	22	0809
09618530932756	El Dorado	El Dorado Union High	El Dorado High	33	5	3	0	0	1	199	6	2	249	0809
09618530934554	El Dorado	El Dorado Union High	Independence Continuation	4	1	0	0	0	0	36	1	0	42	0809
09618530936302	El Dorado	El Dorado Union High	Ponderosa High	39	9	6	1	1	2	391	6	4	459	0809
09619030930040	El Dorado	Lake Tahoe Unified	Mt. Tallac High	14	0	0	0	1	1	13	0	0	29	0809
09619030930107	El Dorado	Lake Tahoe Unified	Transitional Learning Center (Continuation)	12	1	0	0	0	0	4	0	0	17	0809
09619030937805	El Dorado	Lake Tahoe Unified	South Tahoe High	64	0	4	0	14	2	171	0	0	255	0809
09737830930073	El Dorado	Black Oak Mine Unified	Golden Sierra High	9	6	0	0	0	1	154	0	0	170	0809
09737830930099	El Dorado	Black Oak Mine Unified	Divide High	0	0	0	0	0	1	8	0	0	9	0809
09737830930156	El Dorado	Black Oak Mine Unified	Black Oak Mine Community Day	0	0	0	0	0	0	1	0	0	1	0809
10101080109991	Fresno	Fresno County Office of Education	Crescent View West Charter	12	0	2	0	0	3	5	0	0	22	0809
10101080111682	Fresno	Fresno County Office of Education	Hume Lake Charter	0	0	0	0	0	0	1	0	0	1	0809
10101081030337	Fresno	Fresno County Office of Education	Fresno County Court	20	0	4	0	0	7	8	0	0	39	0809
10101081030899	Fresno	Fresno County Office of Education	Fresno County Community	4	0	3	0	0	2	1	0	0	10	0809
10621170110270	Fresno	Clovis Unified	Clovis Community Day Secondary	2	0	0	0	0	0	1	0	0	3	0809
10621171030196	Fresno	Clovis Unified	Clovis West High	113	6	86	0	15	32	325	5	1	583	0809
10621171030469	Fresno	Clovis Unified	Enterprise Alternative	8	0	3	0	0	0	14	0	0	25	0809
10621171030501	Fresno	Clovis Unified	Buchanan High	108	4	94	1	18	18	483	4	1	731	0809
10621171030683	Fresno	Clovis Unified	Clovis East High	130	5	147	2	5	9	247	5	4	554	0809
10621171031004	Fresno	Clovis Unified	Gateway High (Continuation)	15	0	10	0	0	2	22	0	0	49	0809
10621171031053	Fresno	Clovis Unified	Clovis High	142	9	62	1	5	10	319	1	1	550	0809
10621251030113	Fresno	Coalinga-Huron Joint Unified	Cambridge High	6	0	0	0	0	0	1	0	0	7	0809
10621251030477	Fresno	Coalinga-Huron Joint Unified	Chesnut High (Continuation)	6	0	0	0	0	0	0	0	0	6	0809
10621251031376	Fresno	Coalinga-Huron Joint Unified	Coalinga High	141	0	2	2	1	4	39	0	1	190	0809
10621580108977	Fresno	Fowler Unified	Casa Blanca Community Day	5	0	0	0	0	0	0	0	0	5	0809
10621581031954	Fresno	Fowler Unified	Casa Blanca Continuation	2	0	1	0	0	0	0	0	0	3	0809
10621581032150	Fresno	Fowler Unified	Fowler High	103	0	18	1	0	0	31	0	0	153	0809
10621660106740	Fresno	Fresno Unified	Valley Preparatory Academy Charter	3	1	0	0	0	0	1	0	0	5	0809
10621660108555	Fresno	Fresno Unified	Design Science Early College High	0	0	0	0	0	0	1	0	0	1	0809
10621660114355	Fresno	Fresno Unified	Sierra Charter	42	1	5	0	0	9	81	0	1	139	0809
10621660114553	Fresno	Fresno Unified	University High	16	0	9	0	2	1	50	2	3	83	0809
10621661030279	Fresno	Fresno Unified	Bullard High	128	2	43	6	3	55	287	0	0	524	0809
10621661030287	Fresno	Fresno Unified	J. E. Young Academic Center	136	2	16	2	0	11	55	0	0	222	0809
10621661030295	Fresno	Fresno Unified	Erma Duncan Polytechnical High	84	0	107	0	0	5	15	0	0	211	0809
10621661030584	Fresno	Fresno Unified	Cambridge Continuation High	45	1	11	0	0	21	4	0	0	82	0809
10621661030642	Fresno	Fresno Unified	School of Unlimited Learning	23	0	2	0	0	3	5	0	0	33	0809
